"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
234.00,11537,"ELM",1,
234.00,14122,"PIT",3,
234.00,14100,"PHL",12,
234.00,12953,"LGA",12,
234.00,14122,"PIT",7,
234.00,14100,"PHL",9,
234.00,14100,"PHL",9,
235.00,10557,"BFD",3,
235.00,10423,"AUS",4,
235.00,12264,"IAD",10,
235.00,14100,"PHL",10,
235.00,10434,"AVP",5,
235.00,13204,"MCO",5,
235.00,14488,"RDG",5,
236.00,13244,"MEM",2,
236.00,14893,"SMF",1,
236.00,10322,"AOO",3,
236.00,14122,"PIT",3,
236.00,12892,"LAX",3,
237.00,14100,"PHL",9,
238.00,11267,"DAY",3,
238.00,13495,"MSY",1,
238.00,14908,"SNA",12,
238.00,14492,"RDU",4,
239.00,13577,"MYR",4,
239.00,14122,"PIT",8,
239.00,14100,"PHL",8,
239.00,14492,"RDU",1,
239.00,11433,"DTW",12,
240.00,13204,"MCO",6,
240.00,12264,"IAD",10,
240.00,14100,"PHL",10,
240.00,10322,"AOO",10,
240.00,14122,"PIT",10,
241.00,12264,"IAD",3,
241.00,14100,"PHL",3,
241.00,14122,"PIT",2,
241.00,12264,"IAD",1,
241.00,14122,"PIT",12,
242.00,12953,"LGA",8,
242.00,12544,"JQF",6,
242.00,13198,"MCI",1,
242.00,14122,"PIT",6,
243.00,13930,"ORD",5,
243.00,14122,"PIT",10,
243.00,14100,"PHL",5,
243.00,14100,"PHL",6,
244.00,14122,"PIT",6,
244.00,13487,"MSP",4,
244.00,13198,"MCI",4,
245.00,12264,"IAD",6,
245.00,14100,"PHL",12,
245.00,14122,"PIT",3,
245.00,13230,"MDT",11,
245.00,14122,"PIT",10,
247.00,14122,"PIT",9,
247.00,14122,"PIT",8,
247.00,14100,"PHL",11,
247.00,14100,"PHL",9,
247.00,13495,"MSY",3,
248.00,14122,"PIT",11,
248.00,11618,"EWR",4,
248.00,12478,"JFK",5,
248.00,14100,"PHL",3,
248.00,14122,"PIT",7,
248.00,14100,"PHL",10,
248.00,13871,"OMA",7,
249.00,11057,"CLT",2,
250.00,14100,"PHL",7,
250.00,14100,"PHL",11,
250.00,14831,"SJC",1,
250.00,11057,"CLT",1,
250.00,14100,"PHL",3,
251.00,13487,"MSP",3,
251.00,12264,"IAD",1,
251.00,11298,"DFW",1,
252.00,11298,"DFW",12,
252.00,12266,"IAH",3,
252.00,11057,"CLT",9,
252.00,12892,"LAX",11,
253.00,14100,"PHL",9,
253.00,13204,"MCO",7,
253.00,13871,"OMA",5,
253.00,14831,"SJC",11,
253.00,12266,"IAH",4,
253.00,10135,"ABE",1,
253.00,14100,"PHL",3,
253.00,14100,"PHL",4,
254.00,12264,"IAD",5,
254.00,10158,"ACY",5,
254.00,14100,"PHL",6,
254.00,14100,"PHL",1,
254.00,14122,"PIT",7,
255.00,11278,"DCA",6,
255.00,11259,"DAL",2,
255.00,13930,"ORD",11,
255.00,14100,"PHL",8,
256.00,14027,"PBI",1,
256.00,14122,"PIT",4,
